245,3.6022,33.725
246,3.5637,33.7255
247,3.527,33.7223
248,3.512,33.7221
249,3.5138,33.7226
250,3.5167,33.7229
251,3.5137,33.7245
252,3.5128,33.725
253,3.5095,33.7265
254,3.5088,33.7269
255,3.4943,33.7264
256,3.4779,33.7257
257,3.4604,33.7256
258,3.4483,33.7271
259,3.4478,33.73
260,3.4535,33.7325
261,3.4586,33.7351
262,3.4632,33.7376
263,3.4725,33.7407
264,3.4735,33.7418
265,3.4768,33.7429
266,3.4798,33.7436
267,3.4695,33.7434
268,3.4644,33.7444
269,3.4666,33.7457
270,3.4775,33.7503
271,3.4947,33.7553
272,3.4954,33.7564
273,3.4987,33.7582
274,3.5041,33.7624
275,3.5069,33.7632
276,3.4974,33.7621
277,3.4836,33.7623
278,3.4826,33.7626
279,3.4935,33.7677
280,3.5082,33.7716
281,3.5268,33.7753
282,3.5422,33.7792
283,3.5492,33.7807
284,3.5582,33.7822
285,3.5626,33.786
286,3.5784,33.7889
287,3.5833,33.7894
288,3.583,33.7892
289,3.5803,33.7939
290,3.6627,33.8069
291,3.6791,33.8088
292,3.7208,33.8206
293,3.7882,33.8321
294,3.7941,33.8344
295,3.7943,33.8365
296,3.7656,33.8324
297,3.7746,33.8304
298,3.7985,33.8373
299,3.7988,33.8398
300,3.7978,33.8438
301,3.8387,33.8508
302,3.8321,33.8495
303,3.8365,33.8534
304,3.8404,33.8565
305,3.8519,33.8586
306,3.8321,33.856
307,3.7887,33.8534
308,3.7791,33.852
309,3.7719,33.8517
310,3.7645,33.8518
311,3.7517,33.8519
312,3.7278,33.8495
313,3.7144,33.8486
314,3.7027,33.8483
315,3.6988,33.8491
316,3.6881,33.8483
317,3.6746,33.848
318,3.6598,33.8471
319,3.6521,33.8472
320,3.6421,33.8473
321,3.6361,33.8475
322,3.6339,33.8485
323,3.6392,33.851
324,3.6596,33.8568
325,3.6929,33.8615
326,3.6752,33.8577
327,3.6605,33.8597
328,3.6521,33.8617
329,3.6548,33.8618
330,3.6527,33.8615
331,3.6312,33.8605
332,3.6187,33.8601
333,3.6407,33.8663
334,3.6332,33.8648
335,3.624,33.8649
336,3.6553,33.8738
337,3.713,33.88
338,3.6918,33.8782
339,3.661,33.8757
340,3.6553,33.8751
341,3.6538,33.8747
342,3.6412,33.8752
343,3.613,33.8737
344,3.5985,33.8744
345,3.5922,33.8752
346,3.5919,33.8764
347,3.5932,33.8784
348,3.5916,33.8824
349,3.5918,33.883
350,3.5915,33.8831
351,3.591,33.8835
352,3.5911,33.8837
353,3.5917,33.8847
354,3.5927,33.8859
355,3.5931,33.8862
356,3.5947,33.8881
357,3.5978,33.8914
358,3.5999,33.8932
359,3.6031,33.8948
360,3.6058,33.8962
361,3.6099,33.8984
362,3.6154,33.9007
363,3.627,33.9036
364,3.6334,33.906
365,3.6379,33.9114
366,3.6534,33.9168
367,3.6639,33.9196
368,3.685,33.9241
369,3.7006,33.9275
370,3.7183,33.9326
371,3.7294,33.9361
372,3.7502,33.9426
373,3.7575,33.944
374,3.7598,33.9449
375,3.7624,33.9457
376,3.7661,33.9473
377,3.7705,33.9482
378,3.7716,33.9492
379,3.7723,33.9509
380,3.7766,33.953
381,3.7799,33.9543
382,3.7807,33.9552
383,3.7863,33.9577
384,3.7898,33.9589
385,3.7931,33.9603
386,3.795,33.9615
387,3.7966,33.9631
388,3.7848,33.9628
389,3.771,33.963
390,3.7737,33.9629
391,3.7844,33.9669
392,3.7886,33.9687
393,3.785,33.9695
394,3.7829,33.9695
395,3.7732,33.9683
396,3.7714,33.9692
397,3.7865,33.9738
398,3.7865,33.9738
399,3.7839,33.9748
400,3.7825,33.9762
401,3.7772,33.9769
402,3.7717,33.9767
403,3.7483,33.9763
404,3.7417,33.9763
405,3.7348,33.976
406,3.6848,33.9749
407,3.6815,33.9752
408,3.6807,33.976
409,3.6773,33.9758
410,3.6692,33.9748
411,3.6281,33.9712
412,3.6114,33.9706
413,3.5976,33.9703
414,3.5948,33.9703
415,3.5945,33.9709
416,3.5967,33.9731
417,3.6078,33.9768
418,3.6109,33.9797
419,3.6096,33.9816
420,3.604,33.9816
421,3.5986,33.9824
422,3.594,33.9821
423,3.5887,33.9824
424,3.5909,33.9833
425,3.5893,33.984
426,3.5838,33.9841
427,3.585,33.9859
428,3.5631,33.9856
429,3.5597,33.9857
430,3.5535,33.9867
431,3.5488,33.9884
432,3.5484,33.9912
433,3.5483,33.9923
434,3.5493,33.9935
435,3.557,33.9963
436,3.5655,33.999
437,3.5636,33.9992
438,3.5555,33.9993
439,3.5519,34.0001
440,3.5489,34.0006
441,3.5413,34.0019
442,3.5522,34.0065
443,3.5602,34.0079
444,3.5412,34.0062
445,3.5381,34.0085
446,3.5382,34.0093
447,3.5377,34.0099
448,3.5438,34.0124
449,3.5516,34.0156
450,3.554,34.0173
451,3.5565,34.0186
452,3.5589,34.0195
453,3.5739,34.0236
454,3.5844,34.0255
455,3.5768,34.0253
456,3.5722,34.0266
457,3.5762,34.0291
458,3.5784,34.03
459,3.5789,34.0305
460,3.5794,34.0309
461,3.5895,34.0345
462,3.6084,34.0407
463,3.6102,34.0421
464,3.6072,34.0419
465,3.5979,34.0409
466,3.5733,34.0387
467,3.5774,34.0415
468,3.5844,34.0434
469,3.5846,34.0439
470,3.588,34.0456
471,3.5864,34.0476
472,3.5944,34.0502
473,3.5924,34.0508
474,3.5896,34.0505
475,3.5791,34.0499
476,3.5936,34.055
477,3.584,34.0549
478,3.5858,34.0566
479,3.5858,34.0581
480,3.5922,34.0607
481,3.5727,34.0594
482,3.5695,34.059
483,3.5791,34.0618
484,3.5714,34.0613
485,3.5616,34.062
486,3.5596,34.0617
487,3.5529,34.0606
488,3.5442,34.0612
489,3.5506,34.0632
490,3.554,34.0642
491,3.5595,34.0682
492,3.5728,34.0714
493,3.5693,34.0717
494,3.5758,34.074
495,3.6039,34.0816
496,3.6248,34.0845
497,3.6355,34.0867
498,3.6328,34.0868
499,3.632,34.0896
500,3.6387,34.0919
501,3.6438,34.0929
502,3.6302,34.0919
503,3.5995,34.0889
504,3.5728,34.0868
505,3.5759,34.0884
506,3.5871,34.0911
507,3.5883,34.092
508,3.5904,34.0928
509,3.5961,34.0947
510,3.6054,34.0975
511,3.6083,34.0981
512,3.6085,34.0985
513,3.6109,34.1004
514,3.6182,34.1022
515,3.6209,34.1038
516,3.6195,34.1057
517,3.6339,34.109
518,3.6375,34.1104
519,3.6287,34.1116
520,3.6236,34.1115
521,3.6282,34.1127
522,3.6345,34.1148
523,3.6384,34.116
524,3.6509,34.12
525,3.6598,34.1226
526,3.6571,34.1224
527,3.6517,34.1225
528,3.6513,34.1232
529,3.6522,34.1242
530,3.6438,34.1237
531,3.6416,34.1249
532,3.6518,34.1264
533,3.6484,34.1266
534,3.6403,34.1267
535,3.6316,34.127
536,3.6233,34.1278
537,3.6195,34.1292
538,3.62,34.1301
539,3.6224,34.1323
540,3.5977,34.1294
541,3.5868,34.1298
542,3.5851,34.1309
543,3.5829,34.1319
544,3.5818,34.1326
545,3.5805,34.1341
546,3.5771,34.1345
547,3.5661,34.1353
548,3.5594,34.1359
549,3.5539,34.1366
550,3.5488,34.1376
551,3.547,34.1382
552,3.5477,34.1394
553,3.5461,34.1408
554,3.545,34.1422
555,3.5495,34.1443
556,3.5598,34.1478
557,3.5662,34.1504
558,3.5862,34.1559
559,3.5857,34.1559
560,3.5854,34.1561
561,3.5866,34.1563
562,3.5879,34.1572
563,3.595,34.1608
564,3.6045,34.1642
565,3.6094,34.1665
566,3.6122,34.1682
567,3.6133,34.1689
568,3.6133,34.1692
569,3.6124,34.1702
570,3.6114,34.171
571,3.6097,34.1715
572,3.6073,34.1716
573,3.6067,34.172
574,3.6024,34.1728
575,3.6005,34.1735
576,3.5995,34.174
577,3.5991,34.1752
578,3.5959,34.1752
579,3.5897,34.1758
580,3.5877,34.1764
581,3.5847,34.1765
582,3.5722,34.1764
583,3.5675,34.1763
584,3.5635,34.1761
585,3.5604,34.1769
586,3.5623,34.178
587,3.5552,34.1774
588,3.5509,34.1789
589,3.5572,34.1809
590,3.5552,34.1813
591,3.5542,34.1818
592,3.5517,34.1824
593,3.5519,34.183
594,3.5483,34.1834
595,3.545,34.184
596,3.5417,34.1848
597,3.5394,34.1848
598,3.5373,34.1851
599,3.5363,34.1853
600,3.5359,34.1855
601,3.5352,34.1861
602,3.5342,34.1863
603,3.5319,34.1866
604,3.53,34.1872
605,3.5259,34.1882
606,3.5234,34.1891
607,3.5227,34.1901
608,3.5228,34.191
609,3.518,34.1931
610,3.5149,34.1935
611,3.5165,34.195
612,3.5175,34.1956
613,3.5169,34.1961
614,3.5149,34.1967
615,3.5156,34.1973
616,3.5134,34.1986
617,3.5112,34.1994
618,3.5101,34.2
619,3.5042,34.2003
620,3.5029,34.2015
621,3.5046,34.2029
622,3.5055,34.2041
623,3.5064,34.2045
624,3.5064,34.205
625,3.5069,34.2058
626,3.507,34.2065
627,3.5061,34.2075
628,3.5058,34.2082
629,3.5029,34.2105
630,3.501,34.2121
631,3.4994,34.2128
632,3.5,34.2122
633,3.4965,34.2126
634,3.4924,34.2127
635,3.4893,34.2137
636,3.4882,34.2145
637,3.4889,34.2156
638,3.4883,34.2163
639,3.4864,34.217
640,3.486,34.2175
641,3.4864,34.2182
642,3.4841,34.2187
643,3.4793,34.2201
644,3.4781,34.2212
645,3.4767,34.2217
646,3.4737,34.2233
647,3.473,34.2242
648,3.4715,34.225
649,3.4701,34.2257
650,3.4663,34.2269
651,3.4631,34.228
652,3.4606,34.2296
653,3.4591,34.2304
654,3.4582,34.2308
655,3.4576,34.2316
656,3.4564,34.2327
657,3.4547,34.2336
658,3.4529,34.2341
659,3.4513,34.2346
660,3.4492,34.2357
661,3.4476,34.2368
662,3.447,34.2371
663,3.4465,34.2377
664,3.4444,34.2379
665,3.4414,34.2384
666,3.44,34.2387
667,3.4384,34.239
668,3.4377,34.2402
669,3.4399,34.2413
670,3.4376,34.2423
671,3.4376,34.2432
672,3.4366,34.244
673,3.4351,34.246
674,3.435,34.2465
675,3.4333,34.2474
676,3.4312,34.2479
677,3.4295,34.2491
678,3.4302,34.25
679,3.4292,34.2506
680,3.4281,34.2508
681,3.4275,34.2512
682,3.4244,34.2516
683,3.4204,34.2526
684,3.418,34.2539
685,3.4192,34.2542
686,3.4198,34.2552
687,3.4181,34.2564
688,3.4172,34.257
689,3.4095,34.2575
690,3.4035,34.2571
691,3.4009,34.258
692,3.4073,34.2598
693,3.4064,34.2605
694,3.3997,34.26
695,3.3942,34.2601
696,3.3923,34.2606
697,3.389,34.2606
698,3.3834,34.261
699,3.3798,34.2623
700,3.3802,34.2629
701,3.3794,34.2631
702,3.378,34.2635
703,3.376,34.2653
704,3.3771,34.2671
705,3.3802,34.2679
706,3.3813,34.269
707,3.3808,34.269
708,3.3773,34.2687
709,3.3741,34.2692
710,3.3727,34.2694
711,3.37,34.271
712,3.3673,34.2719
713,3.3629,34.2725
714,3.3607,34.2728
715,3.3579,34.2737
716,3.3559,34.2741
717,3.3526,34.2749
718,3.3489,34.2762
719,3.3446,34.2777
720,3.3431,34.2783
721,3.3421,34.2786
722,3.3405,34.2786
723,3.339,34.2788
724,3.3391,34.2791
725,3.3369,34.2796
726,3.3319,34.2803
727,3.331,34.2806
728,3.3304,34.281
729,3.3299,34.2814
730,3.3294,34.2816
731,3.3278,34.2821
732,3.3232,34.2829
733,3.321,34.2833
734,3.3211,34.2833
735,3.319,34.2839
736,3.3178,34.2842
737,3.3168,34.2844
738,3.3162,34.2845
739,3.3121,34.2851
740,3.3099,34.2854
741,3.3052,34.2859
742,3.3016,34.2865
743,3.299,34.2868
744,3.2979,34.287
745,3.297,34.2868
746,3.2928,34.2871
747,3.2899,34.2874
748,3.2833,34.2876
749,3.2787,34.2879
750,3.273,34.2892
751,3.2713,34.2891
752,3.2699,34.2896
753,3.2696,34.29
754,3.2685,34.2904
755,3.2658,34.291
756,3.2649,34.2914
757,3.2626,34.2916
758,3.2624,34.2925
759,3.2611,34.2932
760,3.2589,34.2942
761,3.2575,34.2942
762,3.2553,34.2945
763,3.2527,34.2943
764,3.2487,34.2948
765,3.2485,34.2953
766,3.246,34.2951
767,3.2398,34.2948
768,3.2369,34.2955
769,3.2302,34.296
770,3.2258,34.2966
771,3.2256,34.297
772,3.2258,34.2971
773,3.226,34.2973
774,3.2247,34.2972
775,3.2239,34.2973
776,3.2242,34.2973
777,3.2245,34.2977
778,3.2245,34.298
779,3.2235,34.2988
780,3.2217,34.3007
781,3.221,34.3016
782,3.2206,34.3018
783,3.2198,34.3017
784,3.2189,34.3018
785,3.2196,34.3034
786,3.2167,34.3045
787,3.2143,34.3045
788,3.2138,34.3044
789,3.2162,34.3055
790,3.2156,34.3054
791,3.2159,34.3055
792,3.217,34.306
793,3.2174,34.3061
794,3.2102,34.3054
795,3.2086,34.3056
796,3.2061,34.3061
797,3.2038,34.3067
798,3.1985,34.3073
799,3.1916,34.3077
800,3.1879,34.309
801,3.1874,34.3101
802,3.1876,34.3104
803,3.1876,34.3104
804,3.1877,34.3105
805,3.1881,34.3107
806,3.1885,34.3108
807,3.1893,34.311
808,3.1898,34.3115
809,3.1895,34.3119
810,3.1868,34.3119
811,3.1831,34.3124
812,3.1809,34.3131
813,3.1777,34.3136
814,3.1769,34.3134
815,3.1756,34.3138
816,3.1735,34.3142
817,3.1739,34.3153
818,3.1733,34.3156
819,3.1735,34.3166
820,3.1717,34.3169
821,3.1649,34.3176
822,3.1609,34.3186
823,3.1575,34.3195
824,3.1535,34.3195
825,3.1518,34.3197
826,3.1482,34.3201
827,3.1448,34.3207
828,3.1433,34.321
829,3.1428,34.3213
830,3.1423,34.3219
831,3.1401,34.3224
832,3.1353,34.3228
833,3.1328,34.3234
834,3.1277,34.3238
835,3.1269,34.3243
836,3.1267,34.325
837,3.126,34.3253
838,3.1247,34.3258
839,3.1191,34.3263
840,3.1181,34.3269
841,3.1161,34.3272
842,3.1135,34.3278
843,3.1115,34.3281
844,3.1059,34.3279
845,3.1005,34.3277
846,3.0971,34.3279
847,3.095,34.3281
848,3.0924,34.3285
849,3.0897,34.3295
850,3.0888,34.3318
851,3.089,34.332
852,3.0889,34.3321
853,3.089,34.3321
854,3.0885,34.3321
855,3.0866,34.332
856,3.0822,34.332
857,3.0836,34.3331
858,3.0811,34.3339
859,3.0777,34.3341
860,3.0761,34.3346
861,3.0683,34.3348
862,3.0652,34.3354
863,3.0635,34.3358
864,3.0635,34.3366
865,3.0625,34.3365
866,3.06,34.3369
867,3.0612,34.3377
868,3.0531,34.338
869,3.0489,34.3386
870,3.0492,34.3391
871,3.0508,34.3394
872,3.0514,34.3399
873,3.0508,34.3407
874,3.0432,34.3406
875,3.0394,34.3413
876,3.0368,34.3417
877,3.0338,34.3423
878,3.0326,34.3432
879,3.0326,34.3434
880,3.0325,34.3438
881,3.0309,34.3446
882,3.0276,34.3452
883,3.027,34.3459
884,3.0262,34.3471
885,3.0223,34.3477
886,3.0184,34.3488
887,3.0129,34.3491
888,3.0107,34.3495
889,3.0099,34.3494
890,3.0088,34.3497
891,3.0077,34.35
892,3.0066,34.3503
893,3.0066,34.3507
894,3.0043,34.3511
895,3.0038,34.3515
896,3.004,34.3516
897,3.0011,34.3525
898,2.9993,34.353
899,2.9984,34.3531
900,2.9949,34.3536
901,2.994,34.3535
902,2.9892,34.3545
903,2.9868,34.3549
904,2.9844,34.3555
905,2.983,34.3556
906,2.9824,34.3558
907,2.9809,34.3559
908,2.9783,34.3563
909,2.9766,34.3564
910,2.9749,34.3566
911,2.9743,34.3566
912,2.9727,34.3573
913,2.9696,34.358
914,2.966,34.3588
915,2.9624,34.3595
916,2.96,34.3602
917,2.9594,34.3605
918,2.9568,34.3612
919,2.9544,34.3616
920,2.9514,34.3623
921,2.9492,34.3631
922,2.9484,34.364
923,2.9456,34.364
924,2.9411,34.3641
925,2.9402,34.3646
926,2.9361,34.3648
927,2.9327,34.3649
928,2.9314,34.3655
929,2.9303,34.3664
930,2.9262,34.3667
931,2.9263,34.3671
932,2.9271,34.3678
933,2.9242,34.3677
934,2.9216,34.3678
935,2.9196,34.3679
936,2.9162,34.3677
937,2.9148,34.3681
938,2.9112,34.368
939,2.9073,34.3679
940,2.9092,34.3686
941,2.9074,34.3692
942,2.905,34.369
943,2.9062,34.3699
944,2.9076,34.3705
945,2.9032,34.3702
946,2.8975,34.3706
947,2.8992,34.3711
948,2.8893,34.3708
949,2.8862,34.371
950,2.8842,34.3711
951,2.8839,34.3715
952,2.8802,34.3717
953,2.876,34.3721
954,2.871,34.3722
955,2.8702,34.373
956,2.8761,34.3745
957,2.8765,34.3747
958,2.8711,34.3743
959,2.8694,34.3745
960,2.8695,34.3753
961,2.8651,34.3752
962,2.8592,34.3752
963,2.8585,34.376
964,2.8576,34.3763
965,2.8564,34.3766
966,2.8558,34.3766
967,2.8541,34.3768
968,2.8521,34.3773
969,2.8516,34.3775
970,2.8502,34.3778
971,2.8493,34.3784
972,2.8482,34.3785
973,2.8478,34.3787
974,2.8467,34.3794
975,2.8467,34.3793
976,2.8471,34.3799
977,2.8439,34.3804
978,2.8438,34.3811
979,2.8428,34.3811
980,2.8425,34.3819
981,2.8416,34.3826
982,2.8399,34.3832
983,2.8383,34.3835
984,2.8371,34.3837
985,2.8363,34.3844
986,2.8351,34.3846
987,2.8332,34.3851
988,2.8318,34.3854
989,2.8312,34.3855
990,2.8306,34.3858
991,2.83,34.386
992,2.8285,34.386
993,2.8265,34.3863
994,2.8247,34.3868
995,2.8235,34.3872
996,2.8224,34.3881
997,2.8213,34.3887
998,2.8192,34.3893
999,2.8162,34.39
1000,2.8133,34.3906
1001,2.8109,34.3909
1002,2.8096,34.3912
1003,2.8041,34.3909
1004,2.7992,34.3917
1005,2.7996,34.3917
1006,2.801,34.3921
1007,2.8022,34.3927
1008,2.8018,34.393
1009,2.8001,34.3933
1010,2.7989,34.3935
1011,2.7971,34.3939
1012,2.7954,34.3942
1013,2.7942,34.3944
1014,2.7931,34.3952
1015,2.7918,34.3954
1016,2.791,34.3957
1017,2.7897,34.3959
1018,2.7866,34.3965
1019,2.784,34.3967
1020,2.7795,34.3971
1021,2.7746,34.3974
1022,2.7735,34.3985
1023,2.773,34.3989
1024,2.7701,34.3993
1025,2.7697,34.3998
1026,2.7698,34.3999
1027,2.7665,34.4009
1028,2.7648,34.4014
1029,2.7634,34.4015
1030,2.7633,34.4016
1031,2.7623,34.4018
1032,2.7616,34.4021
1033,2.7597,34.4026
1034,2.7587,34.4027
1035,2.7574,34.4031
1036,2.756,34.4034
1037,2.7549,34.4034
1038,2.7535,34.4039
1039,2.7519,34.4041
1040,2.7499,34.4046
1041,2.7476,34.4051
1042,2.7451,34.4058
1043,2.7443,34.4059
1044,2.7434,34.4059
1045,2.7431,34.4061
1046,2.7424,34.4062
1047,2.7408,34.4067
1048,2.7388,34.4071
1049,2.737,34.4075
1050,2.7366,34.4076
1051,2.7361,34.4077
1052,2.7357,34.4078
1053,2.734,34.4083
1054,2.7318,34.4087
1055,2.7303,34.409
1056,2.7289,34.4094
1057,2.7281,34.4097
1058,2.7275,34.4097
1059,2.7269,34.41
1060,2.7265,34.41
1061,2.7242,34.4102
1062,2.7192,34.4111
1063,2.7183,34.4112
1064,2.7176,34.4112
1065,2.7172,34.4115
1066,2.7165,34.4116
1067,2.7146,34.4119
1068,2.7119,34.4124
1069,2.7105,34.4126
1070,2.7095,34.4128
1071,2.7069,34.4135
1072,2.7062,34.4135
1073,2.7051,34.4138
1074,2.7043,34.4139
1075,2.7027,34.4144
1076,2.7015,34.4144
1077,2.7004,34.4148
1078,2.6993,34.4149
1079,2.6987,34.4152
1080,2.6982,34.4153
1081,2.6977,34.4154
1082,2.6968,34.4156
1083,2.6961,34.4157
1084,2.6959,34.4158
1085,2.6952,34.416
1086,2.6941,34.4162
1087,2.6936,34.4163
1088,2.6924,34.4166
1089,2.6906,34.4172
1090,2.688,34.4178
1091,2.6869,34.418
1092,2.6859,34.4181
1093,2.6822,34.4187
1094,2.6797,34.419
1095,2.6791,34.419
1096,2.6774,34.4191
1097,2.676,34.4192
1098,2.6755,34.4191
1099,2.675,34.4193
1100,2.6744,34.4193
1101,2.6735,34.4196
1102,2.6717,34.4196
1103,2.6706,34.4198
1104,2.6697,34.42
1105,2.6689,34.4201
1106,2.6672,34.4203
1107,2.6658,34.4205
1108,2.6647,34.4207
1109,2.6633,34.421
1110,2.662,34.4214
1111,2.6618,34.4214
1112,2.6612,34.4215
1113,2.6606,34.4217
1114,2.6606,34.4219
1115,2.661,34.422
1116,2.6611,34.4221
1117,2.6594,34.4226
1118,2.6569,34.423
1119,2.6538,34.4234
1120,2.652,34.4236
1121,2.6505,34.4237
1122,2.6499,34.4239
1123,2.6476,34.4244
1124,2.6459,34.4248
1125,2.6456,34.4249
1126,2.6443,34.4251
1127,2.6435,34.4252
1128,2.6427,34.4254
1129,2.6403,34.4256
1130,2.6383,34.4261
1131,2.6358,34.4266
1132,2.6354,34.427
1133,2.6357,34.4272
1134,2.6336,34.4275
1135,2.6317,34.4282
1136,2.6302,34.429
1137,2.6292,34.4297
1138,2.6274,34.4298
1139,2.6261,34.4303
1140,2.6241,34.4307
1141,2.6227,34.4309
1142,2.6209,34.4312
1143,2.6201,34.4316
1144,2.6184,34.432
1145,2.6163,34.4323
1146,2.6147,34.4326
1147,2.6136,34.4329
1148,2.6129,34.4333
1149,2.6118,34.4335
1150,2.611,34.4337
1151,2.6104,34.4338
1152,2.6086,34.434
1153,2.6072,34.4342
1154,2.6064,34.4345
1155,2.6052,34.4347
1156,2.6037,34.4346
1157,2.6027,34.4349
1158,2.6025,34.4349
1159,2.6016,34.4351
1160,2.6002,34.4354
1161,2.6001,34.4355
1162,2.6003,34.4355
1163,2.6,34.4356
1164,2.5993,34.4359
1165,2.599,34.4361
1166,2.5983,34.4359
1167,2.5957,34.4363
1168,2.5944,34.4364
1169,2.594,34.4366
1170,2.5938,34.4365
1171,2.5928,34.4367
1172,2.592,34.4369
1173,2.5922,34.4368
1174,2.5925,34.437
1175,2.5917,34.4372
1176,2.5904,34.4374
1177,2.5872,34.4381
1178,2.5837,34.4387
